id,data_visita,idade,genero,tipo_inscricao,tipo_treino,tempo_treino_minutos,calorias_queimadas,horario_check_in,status_presenca,periodo_check_in
922,2024-01-19,43,Feminino,Trimestral,Yoga,77,439,11:13:00,Presente,Manhã
923,2024-02-14,23,Outro,Mensal,Yoga,74,721,08:56:00,Ausente,Manhã
924,2024-07-07,57,Masculino,Anual,Yoga,43,241,11:28:00,Presente,Manhã
925,2024-10-21,24,Outro,Trimestral,HIIT,73,640,05:22:00,Presente,Manhã
926,2024-11-08,54,Masculino,Trimestral,Yoga,36,248,22:17:00,Presente,Noite
927,2024-10-21,36,Masculino,Anual,Cardio,84,765,05:52:00,Ausente,Manhã
928,2024-06-25,46,Outro,Mensal,CrossFit,84,490,16:12:00,Presente,Tarde
929,2024-12-16,31,Masculino,Anual,Treino de força,118,787,09:13:00,Ausente,Manhã
930,2024-02-05,48,Feminino,Mensal,Treino de força,75,530,13:22:00,Presente,Tarde
931,2024-09-23,20,Outro,Trimestral,Treino de força,117,826,16:47:00,Presente,Tarde
932,2024-02-16,42,Masculino,Mensal,HIIT,89,814,22:39:00,Presente,Noite
933,2024-01-26,53,Masculino,Anual,Treino de força,32,269,13:23:00,Ausente,Tarde
934,2024-09-19,33,Outro,Trimestral,HIIT,96,814,20:49:00,Presente,Noite
935,2024-07-26,46,Outro,Mensal,CrossFit,69,367,12:17:00,Ausente,Tarde
936,2024-05-24,57,Outro,Anual,CrossFit,75,668,16:40:00,Presente,Tarde
937,2024-01-05,45,Masculino,Anual,Yoga,110,966,16:27:00,Presente,Tarde
938,2024-10-10,51,Feminino,Trimestral,Yoga,51,272,07:09:00,Presente,Manhã
939,2024-05-06,43,Outro,Mensal,HIIT,77,642,08:38:00,Ausente,Manhã
940,2024-08-27,63,Feminino,Mensal,Cardio,60,450,18:18:00,Presente,Noite
941,2024-04-09,23,Feminino,Mensal,CrossFit,27,239,06:44:00,Ausente,Manhã
942,2024-09-02,51,Masculino,Trimestral,Cardio,74,616,19:13:00,Ausente,Noite
943,2024-10-26,54,Masculino,Anual,HIIT,51,504,21:25:00,Presente,Noite
944,2024-03-31,29,Feminino,Mensal,CrossFit,54,305,05:53:00,Ausente,Manhã
945,2024-10-10,31,Feminino,Trimestral,Cardio,80,411,08:39:00,Ausente,Manhã
946,2024-06-04,21,Feminino,Anual,Yoga,37,197,06:13:00,Presente,Manhã
947,2024-09-09,60,Outro,Mensal,Yoga,39,230,07:42:00,Ausente,Manhã
948,2024-01-17,62,Feminino,Anual,Yoga,117,767,07:57:00,Presente,Manhã
949,2024-01-10,26,Outro,Anual,CrossFit,97,698,11:41:00,Presente,Manhã
950,2024-04-26,61,Masculino,Trimestral,Yoga,86,498,17:29:00,Ausente,Tarde
951,2024-04-18,56,Feminino,Trimestral,Treino de força,54,503,19:16:00,Presente,Noite
952,2024-01-10,53,Feminino,Anual,Cardio,48,336,11:44:00,Ausente,Manhã
953,2024-05-15,30,Feminino,Trimestral,CrossFit,99,628,10:58:00,Presente,Manhã
954,2024-02-07,36,Outro,Trimestral,CrossFit,60,466,07:09:00,Ausente,Manhã
955,2024-04-27,26,Outro,Trimestral,Yoga,63,410,19:07:00,Ausente,Noite
956,2024-05-30,38,Masculino,Trimestral,Cardio,98,962,07:33:00,Presente,Manhã
957,2024-08-05,53,Outro,Trimestral,Cardio,45,292,18:35:00,Ausente,Noite
958,2024-11-24,53,Feminino,Anual,HIIT,39,202,11:37:00,Presente,Manhã
959,2024-04-04,46,Masculino,Mensal,Treino de força,21,150,13:32:00,Presente,Tarde
960,2024-05-29,37,Outro,Mensal,Treino de força,35,204,08:42:00,Presente,Manhã
961,2024-09-15,30,Masculino,Mensal,CrossFit,102,582,09:07:00,Presente,Manhã
962,2024-01-15,47,Feminino,Trimestral,Cardio,93,576,18:10:00,Presente,Noite
963,2024-04-01,35,Masculino,Anual,Treino de força,80,765,09:32:00,Ausente,Manhã
964,2024-08-25,21,Outro,Mensal,Yoga,68,370,13:27:00,Ausente,Tarde
965,2024-09-29,27,Feminino,Trimestral,Yoga,37,321,14:58:00,Ausente,Tarde
966,2024-11-06,37,Outro,Anual,CrossFit,85,629,13:49:00,Ausente,Tarde
967,2024-07-19,29,Outro,Trimestral,HIIT,96,628,19:32:00,Presente,Noite
968,2024-01-09,26,Feminino,Mensal,Cardio,37,365,18:38:00,Ausente,Noite
969,2024-10-05,65,Masculino,Trimestral,HIIT,68,540,07:44:00,Presente,Manhã
970,2024-02-08,51,Masculino,Anual,CrossFit,81,490,09:46:00,Ausente,Manhã
971,2024-09-12,49,Feminino,Trimestral,Yoga,119,852,10:44:00,Ausente,Manhã
972,2024-06-16,49,Masculino,Anual,Yoga,65,640,21:35:00,Ausente,Noite
973,2024-12-23,63,Outro,Trimestral,CrossFit,24,206,17:29:00,Ausente,Tarde
974,2024-10-12,58,Feminino,Anual,Cardio,76,435,15:27:00,Presente,Tarde
975,2024-01-22,34,Outro,Mensal,Treino de força,102,535,08:00:00,Ausente,Manhã
976,2024-02-09,34,Feminino,Trimestral,HIIT,100,830,12:24:00,Ausente,Tarde
977,2024-02-06,38,Outro,Mensal,HIIT,87,525,11:04:00,Presente,Manhã
978,2024-09-24,38,Outro,Mensal,Treino de força,58,340,18:41:00,Presente,Noite
979,2024-03-21,41,Masculino,Trimestral,CrossFit,33,310,08:51:00,Presente,Manhã
980,2024-11-27,41,Masculino,Anual,Treino de força,61,450,21:29:00,Ausente,Noite
981,2024-09-12,22,Masculino,Trimestral,Treino de força,23,195,07:57:00,Ausente,Manhã
982,2024-10-20,64,Feminino,Anual,Cardio,30,198,21:16:00,Presente,Noite
983,2024-05-11,30,Feminino,Anual,Treino de força,85,589,19:14:00,Ausente,Noite
984,2024-01-07,31,Masculino,Mensal,CrossFit,89,459,17:15:00,Ausente,Tarde
985,2024-04-06,47,Feminino,Anual,Treino de força,57,503,08:40:00,Ausente,Manhã
986,2024-08-17,32,Outro,Trimestral,Cardio,67,601,06:24:00,Ausente,Manhã
987,2024-10-13,28,Outro,Mensal,Yoga,27,167,18:12:00,Ausente,Noite
988,2024-02-27,31,Feminino,Mensal,Yoga,58,392,10:36:00,Ausente,Manhã
989,2024-11-22,52,Feminino,Mensal,Treino de força,50,383,07:27:00,Ausente,Manhã
990,2024-02-07,26,Outro,Trimestral,CrossFit,62,542,14:25:00,Presente,Tarde
991,2024-09-18,60,Outro,Anual,HIIT,73,665,08:01:00,Presente,Manhã
992,2024-12-19,59,Masculino,Trimestral,Treino de força,66,486,11:04:00,Presente,Manhã
993,2024-07-21,35,Masculino,Anual,Cardio,104,715,16:35:00,Ausente,Tarde
994,2024-04-06,42,Masculino,Anual,Yoga,88,700,21:46:00,Ausente,Noite
995,2024-08-29,58,Feminino,Mensal,Cardio,111,645,16:55:00,Ausente,Tarde
996,2024-12-05,65,Feminino,Anual,Yoga,63,375,10:05:00,Ausente,Manhã
997,2024-06-14,41,Outro,Trimestral,Yoga,110,995,17:19:00,Presente,Tarde
998,2024-01-13,57,Feminino,Trimestral,HIIT,92,642,11:13:00,Presente,Manhã
999,2024-01-06,48,Outro,Mensal,HIIT,114,825,17:33:00,Ausente,Tarde
1000,2024-05-25,62,Outro,Anual,CrossFit,111,591,15:30:00,Presente,Tarde
1001,2024-04-05,50,Outro,Anual,Cardio,59,321,07:07:00,Ausente,Manhã
1002,2024-11-22,32,Feminino,Anual,HIIT,30,152,21:34:00,Ausente,Noite
1003,2024-09-08,31,Outro,Mensal,HIIT,36,263,11:38:00,Ausente,Manhã
1004,2024-12-21,28,Feminino,Trimestral,HIIT,108,790,16:29:00,Presente,Tarde
1005,2024-07-20,25,Feminino,Trimestral,Yoga,114,961,14:34:00,Ausente,Tarde
1006,2024-12-29,18,Feminino,Trimestral,HIIT,37,327,07:03:00,Ausente,Manhã
1007,2024-01-30,41,Feminino,Trimestral,Cardio,42,415,16:18:00,Ausente,Tarde
1008,2024-07-14,20,Outro,Anual,Treino de força,56,540,08:36:00,Presente,Manhã
1009,2024-08-18,43,Masculino,Mensal,HIIT,108,834,21:40:00,Ausente,Noite
1010,2024-09-18,56,Outro,Mensal,Cardio,22,110,22:59:00,Ausente,Noite
1011,2024-02-13,62,Feminino,Trimestral,Treino de força,75,658,09:09:00,Presente,Manhã
1012,2024-10-15,49,Outro,Trimestral,Yoga,35,294,08:12:00,Ausente,Manhã
1013,2024-09-05,30,Masculino,Anual,Cardio,55,320,12:35:00,Ausente,Tarde
1014,2024-10-21,36,Feminino,Trimestral,Cardio,94,891,07:21:00,Presente,Manhã
1015,2024-10-12,44,Masculino,Trimestral,Cardio,54,379,05:20:00,Ausente,Manhã
1016,2024-08-26,64,Masculino,Mensal,Cardio,99,645,16:31:00,Presente,Tarde
1017,2024-07-29,29,Feminino,Anual,CrossFit,34,205,16:55:00,Presente,Tarde
1018,2024-09-03,65,Feminino,Anual,Cardio,115,790,05:13:00,Presente,Manhã
1019,2024-05-03,38,Masculino,Anual,CrossFit,116,1048,19:22:00,Ausente,Noite
1020,2024-12-26,60,Feminino,Anual,Yoga,50,329,10:24:00,Presente,Manhã
1021,2024-12-28,46,Outro,Anual,Cardio,47,370,22:22:00,Presente,Noite
1022,2024-02-15,63,Outro,Anual,HIIT,65,509,11:00:00,Ausente,Manhã
1023,2024-03-10,59,Masculino,Mensal,CrossFit,94,721,16:09:00,Ausente,Tarde
1024,2024-07-11,60,Masculino,Mensal,Cardio,77,645,16:54:00,Ausente,Tarde
1025,2024-09-14,60,Outro,Trimestral,HIIT,57,472,13:05:00,Ausente,Tarde
1026,2024-04-29,24,Outro,Trimestral,Treino de força,104,525,13:10:00,Presente,Tarde
1027,2024-12-28,29,Masculino,Trimestral,HIIT,29,186,21:53:00,Presente,Noite
1028,2024-03-26,28,Masculino,Anual,Cardio,77,448,20:28:00,Presente,Noite
1029,2024-05-02,64,Outro,Mensal,Yoga,78,425,06:49:00,Presente,Manhã
1030,2024-04-03,27,Feminino,Anual,Treino de força,113,1008,08:48:00,Presente,Manhã
1031,2024-06-30,28,Feminino,Mensal,Treino de força,86,589,09:23:00,Presente,Manhã
1032,2024-08-21,27,Feminino,Mensal,HIIT,116,684,09:52:00,Presente,Manhã
1033,2024-11-23,45,Outro,Anual,HIIT,91,866,22:11:00,Presente,Noite
1034,2024-07-11,20,Outro,Trimestral,CrossFit,75,466,13:00:00,Presente,Tarde
1035,2024-06-23,20,Outro,Mensal,HIIT,90,713,18:10:00,Presente,Noite
1036,2024-01-28,44,Outro,Trimestral,Treino de força,104,583,16:51:00,Ausente,Tarde
1037,2024-03-12,51,Outro,Trimestral,CrossFit,51,315,06:22:00,Ausente,Manhã
1038,2024-06-16,29,Outro,Anual,HIIT,48,375,11:49:00,Presente,Manhã
1039,2024-03-11,19,Masculino,Mensal,CrossFit,88,445,21:51:00,Ausente,Noite
1040,2024-12-23,62,Feminino,Anual,Cardio,71,605,13:43:00,Ausente,Tarde
1041,2024-07-29,60,Outro,Anual,Cardio,49,395,22:26:00,Presente,Noite
1042,2024-04-25,27,Outro,Mensal,Yoga,62,329,16:31:00,Presente,Tarde
1043,2024-07-15,28,Feminino,Anual,Yoga,72,687,14:35:00,Ausente,Tarde
1044,2024-08-14,54,Feminino,Anual,HIIT,28,265,13:19:00,Presente,Tarde
1045,2024-04-25,41,Outro,Anual,Cardio,83,715,21:23:00,Presente,Noite
1046,2024-06-15,42,Outro,Trimestral,Treino de força,23,188,16:19:00,Ausente,Tarde
1047,2024-09-22,39,Outro,Anual,Cardio,68,562,20:42:00,Presente,Noite
1048,2024-03-29,26,Feminino,Anual,Treino de força,38,236,12:16:00,Presente,Tarde
1049,2024-12-01,60,Feminino,Trimestral,Treino de força,64,616,08:55:00,Ausente,Manhã
1050,2024-02-09,60,Feminino,Mensal,HIIT,20,191,19:16:00,Ausente,Noite
1051,2024-10-07,50,Outro,Anual,Treino de força,63,515,17:34:00,Ausente,Tarde
1052,2024-06-05,27,Masculino,Trimestral,Treino de força,105,697,13:05:00,Ausente,Tarde
1053,2024-11-04,29,Masculino,Trimestral,Treino de força,38,218,06:10:00,Presente,Manhã
1054,2024-05-14,52,Outro,Trimestral,Treino de força,115,667,13:06:00,Presente,Tarde
1055,2024-07-21,22,Outro,Mensal,Yoga,55,508,15:36:00,Ausente,Tarde
1056,2024-08-13,18,Outro,Mensal,Treino de força,74,637,09:14:00,Ausente,Manhã
1057,2024-02-06,42,Masculino,Anual,Yoga,28,159,12:24:00,Ausente,Tarde
1058,2024-10-21,26,Feminino,Mensal,HIIT,44,431,08:30:00,Ausente,Manhã
1059,2024-05-25,22,Feminino,Trimestral,Cardio,95,883,19:57:00,Presente,Noite
1060,2024-03-20,45,Feminino,Trimestral,CrossFit,55,451,20:50:00,Presente,Noite
1061,2024-03-26,19,Masculino,Mensal,CrossFit,50,345,12:24:00,Presente,Tarde
1062,2024-09-28,38,Feminino,Trimestral,CrossFit,35,333,05:10:00,Ausente,Manhã
1063,2024-08-16,64,Feminino,Anual,Cardio,22,115,05:25:00,Ausente,Manhã
1064,2024-07-27,37,Masculino,Mensal,Cardio,81,479,12:14:00,Presente,Tarde
1065,2024-03-08,60,Feminino,Trimestral,Cardio,41,268,13:06:00,Ausente,Tarde
1066,2024-12-20,37,Masculino,Anual,Yoga,27,140,10:32:00,Presente,Manhã
1067,2024-08-26,43,Outro,Anual,Yoga,31,293,05:22:00,Presente,Manhã
1068,2024-09-22,56,Feminino,Trimestral,Yoga,47,342,19:27:00,Ausente,Noite
1069,2024-07-04,64,Feminino,Anual,HIIT,78,513,16:42:00,Ausente,Tarde
1070,2024-02-15,25,Outro,Mensal,CrossFit,35,337,08:47:00,Ausente,Manhã
1071,2024-06-09,43,Feminino,Mensal,CrossFit,24,182,08:54:00,Ausente,Manhã
1072,2024-11-14,18,Outro,Mensal,Treino de força,75,690,18:09:00,Ausente,Noite
1073,2024-07-04,43,Feminino,Mensal,HIIT,73,435,13:16:00,Presente,Tarde
1074,2024-05-02,36,Feminino,Mensal,Treino de força,50,348,21:08:00,Presente,Noite
1075,2024-11-08,38,Masculino,Mensal,Treino de força,20,143,11:45:00,Presente,Manhã
1076,2024-10-02,61,Outro,Trimestral,CrossFit,37,196,07:27:00,Ausente,Manhã
1077,2024-03-14,59,Feminino,Mensal,Yoga,117,659,20:54:00,Ausente,Noite
1078,2024-01-14,49,Masculino,Trimestral,CrossFit,44,351,22:35:00,Ausente,Noite
1079,2024-09-20,58,Masculino,Trimestral,CrossFit,20,110,18:30:00,Ausente,Noite
1080,2024-08-19,48,Outro,Trimestral,Treino de força,78,542,17:40:00,Ausente,Tarde
1081,2024-08-21,61,Outro,Trimestral,Yoga,116,763,13:30:00,Ausente,Tarde
1082,2024-05-16,48,Outro,Trimestral,Treino de força,109,756,17:38:00,Ausente,Tarde
1083,2024-06-02,20,Outro,Anual,Treino de força,56,294,10:02:00,Presente,Manhã
1084,2024-03-18,28,Outro,Anual,Yoga,74,672,09:07:00,Ausente,Manhã
1085,2024-11-18,59,Outro,Trimestral,HIIT,74,391,21:29:00,Ausente,Noite
1086,2024-09-09,36,Feminino,Trimestral,CrossFit,106,661,10:34:00,Ausente,Manhã
1087,2024-01-17,56,Masculino,Anual,CrossFit,113,1039,06:15:00,Ausente,Manhã
1088,2024-09-23,43,Outro,Trimestral,Cardio,92,534,17:03:00,Presente,Tarde
1089,2024-10-12,41,Outro,Trimestral,HIIT,27,228,15:26:00,Presente,Tarde
1090,2024-01-12,41,Outro,Anual,Treino de força,37,190,22:03:00,Presente,Noite
1091,2024-12-02,19,Feminino,Mensal,HIIT,114,1042,05:47:00,Presente,Manhã
1092,2024-08-23,52,Outro,Mensal,HIIT,119,867,15:37:00,Ausente,Tarde
1093,2024-11-15,55,Feminino,Anual,Treino de força,31,242,12:51:00,Presente,Tarde
1094,2024-07-15,65,Outro,Trimestral,Cardio,34,253,17:03:00,Ausente,Tarde
1095,2024-01-13,52,Outro,Anual,Treino de força,94,891,12:22:00,Presente,Tarde
1096,2024-07-10,39,Feminino,Trimestral,Treino de força,39,268,10:32:00,Ausente,Manhã
1097,2024-11-13,47,Masculino,Mensal,Treino de força,65,353,06:27:00,Ausente,Manhã
1098,2024-08-28,48,Masculino,Trimestral,Yoga,118,901,05:16:00,Ausente,Manhã
1099,2024-08-01,59,Feminino,Trimestral,Treino de força,93,630,09:28:00,Presente,Manhã
1100,2024-07-01,45,Outro,Anual,Treino de força,103,563,10:34:00,Ausente,Manhã
1101,2024-07-20,49,Feminino,Anual,Cardio,119,1121,20:16:00,Ausente,Noite
1102,2024-02-20,53,Masculino,Mensal,Cardio,22,168,08:49:00,Ausente,Manhã
1103,2024-01-11,23,Feminino,Mensal,Treino de força,32,239,16:48:00,Ausente,Tarde
1104,2024-01-21,62,Feminino,Mensal,Cardio,74,469,12:46:00,Presente,Tarde
1105,2024-05-28,33,Feminino,Trimestral,CrossFit,80,582,22:15:00,Ausente,Noite
1106,2024-09-01,50,Feminino,Trimestral,HIIT,27,192,12:14:00,Ausente,Tarde
1107,2024-08-30,42,Feminino,Trimestral,HIIT,65,461,08:18:00,Presente,Manhã
1108,2024-08-13,41,Feminino,Anual,Cardio,114,594,22:15:00,Presente,Noite
1109,2024-10-12,32,Outro,Trimestral,Treino de força,53,422,21:51:00,Presente,Noite
1110,2024-02-16,62,Feminino,Anual,HIIT,53,438,09:37:00,Ausente,Manhã
1111,2024-06-08,21,Feminino,Trimestral,HIIT,37,204,14:37:00,Presente,Tarde
1112,2024-07-04,56,Masculino,Trimestral,Cardio,71,412,09:24:00,Ausente,Manhã
1113,2024-02-10,51,Feminino,Anual,HIIT,32,319,16:39:00,Presente,Tarde
1114,2024-04-28,20,Masculino,Trimestral,Cardio,40,237,19:41:00,Presente,Noite
1115,2024-02-22,58,Feminino,Anual,HIIT,30,282,20:12:00,Presente,Noite
1116,2024-06-05,64,Masculino,Mensal,HIIT,79,482,10:19:00,Presente,Manhã
1117,2024-12-18,43,Feminino,Anual,Treino de força,43,392,14:49:00,Presente,Tarde
1118,2024-04-18,58,Feminino,Anual,Cardio,39,242,05:29:00,Ausente,Manhã
1119,2024-05-29,23,Outro,Anual,CrossFit,87,867,21:02:00,Presente,Noite
1120,2024-08-12,43,Masculino,Mensal,Treino de força,72,624,06:29:00,Presente,Manhã
1121,2024-08-06,25,Masculino,Anual,Yoga,83,681,16:18:00,Presente,Tarde
1122,2024-07-11,37,Masculino,Mensal,HIIT,79,554,11:28:00,Presente,Manhã
1123,2024-05-26,22,Feminino,Trimestral,Yoga,68,420,06:27:00,Presente,Manhã
1124,2024-01-20,58,Feminino,Mensal,Cardio,119,644,14:13:00,Ausente,Tarde
1125,2024-07-28,42,Feminino,Mensal,Treino de força,105,1023,05:58:00,Presente,Manhã
1126,2024-08-14,20,Masculino,Trimestral,CrossFit,95,743,12:36:00,Presente,Tarde
1127,2024-11-02,34,Feminino,Anual,CrossFit,65,575,17:35:00,Presente,Tarde
1128,2024-06-17,46,Outro,Anual,CrossFit,44,394,12:37:00,Ausente,Tarde
1129,2024-06-13,41,Masculino,Anual,Cardio,93,664,05:04:00,Presente,Manhã
1130,2024-07-29,27,Outro,Mensal,Yoga,85,838,09:34:00,Ausente,Manhã
1131,2024-10-29,30,Masculino,Trimestral,Yoga,76,456,21:38:00,Ausente,Noite
1132,2024-01-03,19,Outro,Trimestral,Yoga,97,925,14:23:00,Ausente,Tarde
1133,2024-06-26,64,Feminino,Trimestral,CrossFit,40,363,16:42:00,Presente,Tarde
1134,2024-11-25,29,Feminino,Anual,Cardio,102,938,12:11:00,Presente,Tarde
1135,2024-10-21,47,Outro,Trimestral,CrossFit,70,577,17:35:00,Ausente,Tarde
1136,2024-09-18,22,Outro,Anual,Yoga,65,474,12:10:00,Ausente,Tarde
1137,2024-12-23,40,Outro,Anual,Yoga,75,679,16:25:00,Presente,Tarde
1138,2024-03-06,51,Masculino,Anual,Cardio,100,905,19:29:00,Presente,Noite
1139,2024-05-13,60,Feminino,Anual,Cardio,26,158,09:28:00,Ausente,Manhã
1140,2024-06-02,64,Feminino,Trimestral,Yoga,55,491,05:21:00,Ausente,Manhã
1141,2024-08-13,36,Feminino,Trimestral,HIIT,64,586,06:32:00,Ausente,Manhã
1142,2024-11-11,38,Masculino,Trimestral,Cardio,46,343,16:05:00,Ausente,Tarde
1143,2024-04-13,27,Outro,Mensal,HIIT,96,513,20:12:00,Ausente,Noite
1144,2024-11-26,48,Outro,Mensal,Yoga,70,474,12:47:00,Ausente,Tarde
1145,2024-08-10,39,Masculino,Mensal,Cardio,38,323,17:42:00,Presente,Tarde
1146,2024-06-06,57,Feminino,Trimestral,Treino de força,106,622,14:53:00,Presente,Tarde
1147,2024-01-16,27,Masculino,Mensal,Treino de força,42,281,05:33:00,Presente,Manhã
1148,2024-05-31,51,Outro,Mensal,Cardio,73,671,19:20:00,Ausente,Noite
1149,2024-02-10,34,Feminino,Anual,Treino de força,56,533,16:30:00,Ausente,Tarde
1150,2024-08-19,45,Masculino,Trimestral,HIIT,65,332,14:34:00,Ausente,Tarde
1151,2024-10-24,49,Outro,Mensal,Treino de força,64,435,21:57:00,Ausente,Noite
1152,2024-11-12,47,Masculino,Anual,Yoga,82,416,18:50:00,Presente,Noite
1153,2024-01-11,64,Feminino,Mensal,Cardio,61,443,06:34:00,Presente,Manhã
1154,2024-01-11,51,Masculino,Trimestral,Yoga,21,105,17:13:00,Ausente,Tarde
1155,2024-09-25,25,Outro,Anual,Yoga,78,390,18:05:00,Presente,Noite
1156,2024-11-22,36,Feminino,Anual,Treino de força,117,911,11:06:00,Presente,Manhã
1157,2024-06-21,45,Masculino,Trimestral,CrossFit,53,408,13:48:00,Presente,Tarde
1158,2024-05-10,25,Outro,Anual,Treino de força,52,508,05:55:00,Presente,Manhã
1159,2024-12-02,62,Feminino,Mensal,Yoga,84,542,16:45:00,Presente,Tarde
1160,2024-10-02,44,Outro,Trimestral,Cardio,60,554,09:37:00,Presente,Manhã
1161,2024-09-20,54,Feminino,Trimestral,Cardio,20,118,22:39:00,Ausente,Noite
1162,2024-11-22,28,Feminino,Trimestral,Yoga,55,278,08:52:00,Ausente,Manhã
1163,2024-07-27,53,Masculino,Mensal,Treino de força,59,565,07:35:00,Presente,Manhã
1164,2024-02-27,43,Feminino,Anual,Cardio,102,714,21:23:00,Ausente,Noite
1165,2024-05-28,23,Feminino,Trimestral,HIIT,51,266,19:04:00,Ausente,Noite
1166,2024-09-01,18,Outro,Trimestral,Treino de força,92,693,09:46:00,Ausente,Manhã
1167,2024-12-31,23,Feminino,Mensal,Cardio,64,557,11:37:00,Presente,Manhã
1168,2024-06-20,33,Feminino,Mensal,CrossFit,63,410,08:42:00,Ausente,Manhã
1169,2024-07-16,37,Masculino,Anual,HIIT,83,746,16:37:00,Presente,Tarde
1170,2024-10-17,18,Outro,Mensal,Cardio,32,188,11:10:00,Ausente,Manhã
1171,2024-03-12,33,Feminino,Mensal,HIIT,53,306,22:19:00,Ausente,Noite
1172,2024-09-07,33,Feminino,Anual,Yoga,20,144,14:38:00,Ausente,Tarde
1173,2024-12-17,43,Masculino,Trimestral,CrossFit,89,844,17:33:00,Presente,Tarde
1174,2024-05-12,54,Masculino,Trimestral,Treino de força,76,382,22:37:00,Presente,Noite
1175,2024-12-11,33,Masculino,Trimestral,Cardio,73,578,05:57:00,Ausente,Manhã
1176,2024-03-08,36,Masculino,Anual,Cardio,20,198,09:41:00,Presente,Manhã
1177,2024-07-02,51,Feminino,Trimestral,Treino de força,87,702,14:02:00,Presente,Tarde
1178,2024-03-25,27,Masculino,Mensal,Treino de força,79,719,08:51:00,Ausente,Manhã
1179,2024-10-17,39,Masculino,Anual,Cardio,101,852,16:55:00,Presente,Tarde
1180,2024-07-22,55,Masculino,Mensal,HIIT,21,189,09:00:00,Presente,Manhã
1181,2024-01-15,55,Masculino,Mensal,HIIT,114,887,22:10:00,Ausente,Noite
1182,2024-01-15,60,Masculino,Anual,Treino de força,94,626,05:21:00,Ausente,Manhã
1183,2024-02-17,26,Feminino,Mensal,CrossFit,84,706,18:54:00,Presente,Noite
1184,2024-05-16,36,Feminino,Anual,Yoga,110,918,21:18:00,Presente,Noite
1185,2024-01-20,33,Outro,Anual,Cardio,54,361,16:46:00,Ausente,Tarde
1186,2024-08-03,65,Masculino,Mensal,Yoga,87,592,16:11:00,Presente,Tarde
1187,2024-10-09,34,Feminino,Trimestral,Treino de força,78,434,09:18:00,Ausente,Manhã
1188,2024-10-02,63,Feminino,Trimestral,Cardio,39,383,19:05:00,Ausente,Noite
1189,2024-11-26,30,Masculino,Mensal,HIIT,107,873,17:54:00,Presente,Tarde
1190,2024-02-27,42,Masculino,Mensal,HIIT,33,213,22:39:00,Presente,Noite
1191,2024-04-13,63,Masculino,Anual,Yoga,81,626,16:34:00,Ausente,Tarde
1192,2024-09-10,63,Outro,Anual,Yoga,103,800,18:24:00,Ausente,Noite
1193,2024-03-10,41,Outro,Trimestral,Yoga,68,574,13:59:00,Ausente,Tarde
1194,2024-09-29,55,Outro,Mensal,Yoga,20,102,21:03:00,Ausente,Noite
1195,2024-04-24,30,Outro,Anual,Treino de força,87,704,05:29:00,Presente,Manhã
1196,2024-10-11,31,Outro,Trimestral,Treino de força,58,500,12:49:00,Presente,Tarde
1197,2024-06-10,24,Outro,Trimestral,Treino de força,77,749,19:32:00,Ausente,Noite
1198,2024-05-31,20,Outro,Trimestral,Treino de força,75,697,05:00:00,Ausente,Manhã
1199,2024-05-10,48,Outro,Trimestral,HIIT,74,709,08:51:00,Ausente,Manhã
1200,2024-04-14,48,Masculino,Anual,CrossFit,98,616,12:19:00,Ausente,Tarde
1201,2024-11-03,41,Outro,Mensal,HIIT,99,501,16:50:00,Ausente,Tarde
1202,2024-04-18,33,Masculino,Trimestral,CrossFit,27,164,15:52:00,Ausente,Tarde
1203,2024-06-16,55,Masculino,Trimestral,HIIT,30,264,22:09:00,Ausente,Noite
1204,2024-04-12,18,Masculino,Anual,Treino de força,50,488,12:44:00,Presente,Tarde
1205,2024-05-05,42,Feminino,Trimestral,HIIT,42,294,20:13:00,Presente,Noite
1206,2024-01-27,59,Masculino,Anual,Treino de força,63,477,08:24:00,Ausente,Manhã
1207,2024-03-23,21,Masculino,Trimestral,HIIT,38,323,10:07:00,Ausente,Manhã
1208,2024-12-29,34,Feminino,Trimestral,CrossFit,116,603,13:35:00,Presente,Tarde
1209,2024-12-17,29,Outro,Trimestral,Treino de força,64,384,13:05:00,Presente,Tarde
1210,2024-12-05,36,Feminino,Trimestral,CrossFit,77,751,22:18:00,Ausente,Noite
1211,2024-03-31,49,Masculino,Anual,Yoga,97,868,17:41:00,Ausente,Tarde
1212,2024-02-25,46,Outro,Mensal,Treino de força,69,498,11:13:00,Ausente,Manhã
1213,2024-04-23,25,Outro,Anual,HIIT,97,833,16:34:00,Ausente,Tarde
1214,2024-11-08,18,Feminino,Mensal,Yoga,87,562,14:54:00,Presente,Tarde
1215,2024-02-10,28,Masculino,Anual,Yoga,85,561,17:30:00,Presente,Tarde
1216,2024-04-25,26,Feminino,Trimestral,Treino de força,73,397,05:36:00,Presente,Manhã
